,power,sum_real,sum_imaginary,var_real,var_imaginary,range_real,range_imag,real_skew,imag_skew,real_kurt,imag_kurt,Signal
16,0.42352290190570724,0.512088195376913,0.5503821390874236,0.6020512525246051,0.29161982856724417,0.223039255655698,0.198181011894282,0.6370261843496475,0.4476345599867787,0.2565047930991559,0.27777850755569355,1.0
17,0.3034018547732813,0.5613011716013455,0.3267897397156534,0.46067864265078745,0.2743818349444403,0.24547569680315476,0.4502399015091241,0.36045295017147727,0.4254666938337356,0.42841595410345473,0.3985886562183656,1.0
26000,0.547249622857809,0.5295798864719297,0.4639356161800169,0.6489141252549201,0.39919709151070004,0.394662026516727,0.45707280198642813,0.46936708405126765,0.5887791720405371,0.3055626097151298,0.3117716011316767,1.0
26001,0.5041096532245656,0.2869764741557069,0.5456381626324773,0.42409250761514267,0.5477950050266466,0.48044835923508095,0.25664771353429183,0.4726724493841059,0.38224451405070886,0.43264324505462737,0.3916685807822062,1.0
26002,0.7621827229429079,0.4633182534378736,0.3539733643535566,0.6121065247937082,0.6932877565357002,0.12200494336746773,0.1319777712480274,0.45151821705266654,0.530182311307973,0.3458362075182539,0.10641475551973177,1.0
26003,0.8271970751206715,0.6102234447769923,0.49268445306536157,0.8232870878935105,0.5777819103133981,0.3954625010165594,0.18443980283851386,0.3763082076394261,0.5085005555278523,0.5748202500298935,0.17530589337142508,1.0
26004,0.5343927923637568,0.5890264693282571,0.4549603061777758,0.6469922933013839,0.3848068906644597,0.3639004626920146,0.233690726208209,0.5044193518038053,0.37347623598536794,0.4771661526453348,0.3804811840159688,1.0
26005,0.5197072533226527,0.33220220112279836,0.5907289083774067,0.49769968453061336,0.5003777242249944,0.22272258955282584,0.4419365391472663,0.48840085272064493,0.5217755124788667,0.47181717647097965,0.41479618063712936,1.0
26006,0.5297724551697287,0.4806151412386549,0.5788440250364434,0.5816193940966257,0.4394757887479496,0.19835756298470836,0.2527570175007325,0.7607722827756197,0.3760570645103247,0.4182176022064135,0.454250367141784,1.0
26007,0.6980528471193782,0.6047911644538402,0.3942561487421979,0.5578379894902363,0.6660859672901385,0.3153978911416894,0.345838834452227,0.6178162124235008,0.3962008013648342,0.5661052490451648,0.2992754169608789,1.0
26008,0.5057147806632893,0.4999046331553556,0.5320890143267362,0.3466448486658936,0.6289378149476113,0.4365718612299916,0.35724836579929714,0.3935407008564983,0.5398756934822164,0.41295357382240466,0.2243908234489822,1.0
26009,0.4408459642703866,0.6758921810203373,0.37053740242805444,0.46083379195496976,0.44021615437206263,0.33813185549466324,0.476785280521111,0.3585198002072369,0.6323276262094368,0.4020646671252223,0.38709478992206103,1.0
26010,0.4886302054893818,0.6221930254777984,0.7662939066881954,0.45296979465510295,0.5022171709500075,0.37132060432290426,0.2785128960673435,0.4369171435797056,0.5372247100389183,0.5199232879359914,0.455470015662736,1.0
26011,0.6866840158102127,0.47295638575312793,0.5443117187907216,0.682221343715288,0.537659158035426,0.3728252073691316,0.3385652762964795,0.3066866879441357,0.12159009001866382,0.39183713219425353,0.5102313433645418,1.0
26012,0.5388823130178471,0.6049999530711776,0.29223227693568526,0.422583017300487,0.5951023154054566,0.38722480058377357,0.3678996971858093,0.6710379704183242,0.5199589753055489,0.5101081327785337,0.3882540693196621,1.0
26013,0.557451155153621,0.5585203273471209,0.5300313317305165,0.49460189947787353,0.5546728948829518,0.2691070043713538,0.37784760442699805,0.5984182406362097,0.4602178043178731,0.23789413608043805,0.4849952349579531,1.0
26014,0.620429517396129,0.46518398452357856,0.37374108863660127,0.6647223360841542,0.47213141762862865,0.19115966394487485,0.41889329441919454,0.47993174268134475,0.3953876769586045,0.0656853344426486,0.34185040916304343,1.0
26015,0.5439564572406266,0.333729659402334,0.5352039225362457,0.6073850993161777,0.4288759714847323,0.47135396421002745,0.4012641763610501,0.6474357053342612,0.5933758091904439,0.277788281671808,0.4654875832321833,1.0
26016,0.46043451996227347,0.4889780564216864,0.3641762168041848,0.5233797065259733,0.4084259707418093,0.21504188269903737,0.2836035552537738,0.41575262487625586,0.5050058612780258,0.4426164798691081,0.33699141721058795,1.0
26017,0.698920120076337,0.5982865162444077,0.5490087620678682,0.7931428544428827,0.44935548966215794,0.21102834613057345,0.43634040091335774,0.4364380892773933,0.6304052659061379,0.15233543007542572,0.6299138140834788,1.0
26018,0.4751005639850705,0.5171705307868297,0.49382150560596677,0.5807036182179994,0.37461305296146497,0.45434547970305433,0.34986109390680487,0.2555505798120689,0.5500308495959533,0.5982512719427967,0.3056153574870734,1.0
26019,0.46540023275006626,0.41969102439996203,0.5028296775267903,0.3464353357887499,0.5787488106600637,0.25828199142099917,0.20909340678050733,0.321253386742638,0.3016819962642276,0.32605805686141176,0.2249383617661998,1.0
26020,0.3949305350710662,0.6910123685360067,0.3179549603761458,0.3222197557843504,0.5110340519402724,0.0951136832344104,0.23057553322422666,0.41731569552457204,0.4186656219707876,0.11962266892027457,0.32437991223099166,1.0
26021,0.5843990300794871,0.5160808659761171,0.3982918779229839,0.33833544074740585,0.732065248316163,0.2253153356495817,0.2768266785924158,0.5082200032670764,0.7193084910990947,0.46180952428357236,0.38793386562461035,1.0
26022,0.4367609990368522,0.3526704545899696,0.32522031435045967,0.3563479762083422,0.5299790065034642,0.27644572883848734,0.584016424750269,0.3718130728160155,0.8507584918705435,0.47902083910229426,0.49223402781806447,1.0
26023,0.680397348512599,0.6409197143283032,0.5363008400008523,0.5698025266947164,0.6332129036394316,0.3443398968307014,0.5630673640746542,0.5811859181317961,0.5885172110592162,0.32523559788658274,0.446287872847266,1.0
26024,0.6318703091692021,0.2952098409852408,0.6731387790098571,0.4841287092131733,0.6457418735691551,0.441763123816083,0.17025721203461686,0.32530327097941264,0.48111136965847895,0.4517408708275645,0.13423586895597964,1.0
26025,0.5536933078996046,0.6003782838527316,0.561510428893768,0.5747479200577239,0.4748819107130727,0.3867882066700828,0.17548856872489954,0.45516411492483566,0.2604413580358131,0.42604329106100797,0.15909573683415126,1.0
26026,0.465577577670873,0.4248032864377779,0.6440484324434378,0.571256804670687,0.36847451957267624,0.2929435164878166,0.26883837712126984,0.5447897942506091,0.46405804034994336,0.4018210407805383,0.34291942420278926,1.0
26027,0.7231967781293129,0.4263215887495207,0.48247264236515514,0.8188674492164679,0.4546490677410912,0.551666751711563,0.4978853798878929,0.18524930787528673,0.4073261680687084,0.7248763816879094,0.3396172437032985,1.0
26028,0.455857322209056,0.4337633165237384,0.3320562323891707,0.455571568751299,0.46408932191598096,0.16843055742929922,0.24421761874430195,0.5253330796278668,0.5783655792403686,0.37834214224339097,0.203023760058948,1.0
26029,0.5792477077642807,0.40924858704281936,0.49660382177901446,0.6154055070866054,0.4675747598609136,0.3375738520615053,0.8033816446970657,0.6851780375856765,0.17817459194246235,0.45654997704005523,0.7476399954644364,1.0
26030,0.7511139168945786,0.5148856859913665,0.6795801379039352,0.596641757358341,0.6932326821866244,0.4083579763939327,0.5090427040332953,0.45628366021876876,0.5120424274596785,0.37342928523184893,0.3690579738068921,1.0
26031,0.4915933270157104,0.5517712977260781,0.7527127249921429,0.42129991232974645,0.5368633349775572,0.36179791889936996,0.17330948997981477,0.5096430900609525,0.3822764845486395,0.443469480611314,0.22315084758855605,1.0
26032,0.5882115519467106,0.6225010334911842,0.5978530464447929,0.5571755334590183,0.5322624434146868,0.20364699215374749,0.484708065420979,0.52621324937713,0.3390069810243358,0.16511378558830836,0.33269312382222177,1.0
26033,0.46249073273844543,0.457856969253198,0.25835402911771566,0.3772642423936217,0.5429421834652185,0.2729517988990338,0.5880158937757043,0.4428030690618885,0.45862624962786047,0.24985390432571236,0.6413682329729004,1.0
26034,0.616308325144943,0.5799591146190144,0.6845056711915353,0.648283098147539,0.4805342294031485,0.478342089124412,0.24065655677423026,0.4759910640481528,0.3334544579079385,0.44130499899801245,0.46398889013176237,1.0
26035,0.6446684417167056,0.6703609575868222,0.48326411236119227,0.6057411438290029,0.5555443640181378,0.42807839431060285,0.4402470852118952,0.4941613248294868,0.6237301271926322,0.3016950571159393,0.39147730943901127,1.0
26036,0.7267828768979834,0.5686882857643202,0.43009420108225654,0.5799945387204957,0.6815338284276814,0.3069541340878959,0.21774060621378108,0.6697538065107507,0.6347982423457839,0.3695091346435005,0.41055168668647185,1.0
26037,0.4373710918477713,0.5446544834494192,0.5729167708330777,0.43173315912520793,0.4663121784517918,0.3944199711221702,0.28502620819603,0.4356452104315645,0.46658986359863924,0.43470225875233787,0.36452012926257865,1.0
26038,0.5752511118910663,0.4237686610077843,0.2850272589721716,0.4051097696768818,0.6547609391731835,0.1755353368781018,0.34541728744619815,0.4371958149323565,0.7178475586044227,0.45329563376432136,0.3502764557642121,1.0
26039,0.7278209049687255,0.41167499136330066,0.484795154593165,0.6373814071966237,0.62833254009405,0.4775252580105707,0.6023504615101879,0.831778129086238,0.6980801786281255,0.5575008516065046,0.26268305230699346,1.0
26040,0.5583766526782487,0.6944197718579976,0.5879651432225763,0.3762397845290208,0.6616678314811872,0.3065692108334481,0.43664764656757366,0.7159198888945426,0.5237273381030553,0.26195922990735976,0.48764016513848424,1.0
26041,0.4321983031449532,0.6110650704817824,0.7444009638574725,0.6020804738256967,0.29625588591726576,0.4876207743866446,0.39121209878046115,0.5088601819761858,0.5126338975659226,0.5626255854138571,0.41192614796529603,1.0
26042,0.7185084565376827,0.3967687126684683,0.3799373579267685,0.6842839603111749,0.5719638356426872,0.40203480077857806,0.34624412828524764,0.575344041429076,0.3150755238298655,0.48595324373780274,0.4470746408580525,1.0
26043,0.6299817046982452,0.5226172969315226,0.3504498466788373,0.45062084592876256,0.682488315990658,0.17366168783236371,0.3305733038770882,0.5041523375919756,0.35965263108723594,0.3362675146461411,0.3530324087257164,1.0
26044,0.7449480042967835,0.7250757528858356,0.35507869709359763,0.5789019322137322,0.6988294196795228,0.23569374534591764,0.3167056477086171,0.4896635179546659,0.47929452502541364,0.458141893388598,0.4357785837072801,1.0
26045,0.47126506928316886,0.7017300401992996,0.5258019193501686,0.5259530601260963,0.41691888624248485,0.21852846715610566,0.15514056053725397,0.5836027438139126,0.5262938160004462,0.28325748517644805,0.27229488779656336,1.0
26046,0.5036592712412427,0.4570117608677628,0.32372340642291286,0.6141899445896263,0.37538592130200166,0.3002562377944042,0.14314120545288228,0.4796745354301755,0.33721934975515,0.1757932012922957,0.24195977178154904,1.0
26047,0.5294142027460965,0.6932074126859882,0.4873260186802948,0.4956158072900303,0.5164120180539801,0.32131687424310523,0.22285614078185292,0.3655032410891432,0.289521621630542,0.3819318107627916,0.3177452057924862,1.0
26048,0.4212112321627422,0.5252748519202105,0.5164133244800679,0.5157038879091208,0.36922147330336386,0.31463388181922747,0.17020402215913935,0.3359935748694332,0.38637985737358493,0.4628247187013206,0.3157997544628023,1.0
26049,0.6678153990550985,0.5302338450926766,0.6191239623400081,0.4995126779994961,0.6834875760921364,0.4117760364223159,0.2549996752579391,0.2972183672873073,0.4581868968546947,0.46726656674507255,0.400745982019554,1.0
26050,0.5648135691393884,0.3440578903624015,0.5586058286557044,0.6726331273797935,0.39400623213047054,0.5809511736091677,0.2805990830681116,0.395276514921376,0.5210529440996954,0.5610927131531759,0.2955434396147159,1.0
26051,0.562452802963133,0.8138934993814032,0.3664999889901719,0.48596202322238224,0.5575614920544865,0.3154863087638966,0.19291584534636733,0.3943750602715009,0.7604478173802584,0.2647326827091312,0.34782553751580836,1.0
26052,0.4728804023472455,0.486573887381051,0.097369156933109,0.43366235701045025,0.4952338395477974,0.398374488590094,0.35097392762246593,0.48406729031205753,0.6883485964309063,0.36978997323428625,0.2863961387889824,1.0
26053,0.6932296428204174,0.5712648014950394,0.5839001012921059,0.750162983368228,0.48224835572494956,0.47287831050307455,0.16579596010002431,0.48930404650431303,0.7005482813715246,0.36247237347353384,0.3895030689197586,1.0
26054,0.6987983455971526,0.3603533679781464,0.5069368658367555,0.5436579450789515,0.6781000552900573,0.5465779556728051,0.5563361567076947,0.34407050057490746,0.46370490208932,0.4499046428438753,0.36553352462295935,1.0
26055,0.5135658362856469,0.5473190140970401,0.5155316836271027,0.47942087266737043,0.5154215252677972,0.49401240958509307,0.4431831943829854,0.4452726132627442,0.49629550709672804,0.5747203503919501,0.1582879361400452,1.0
26056,0.4794515468673899,0.7326651711651445,0.49397285127454854,0.48191033470705547,0.46641838408377245,0.4211114423828266,0.32481786906903115,0.46936491290964416,0.2568626716124759,0.5751198360224925,0.34804918051501804,1.0
26057,0.5938936280677569,0.40434594941237095,0.5911299046666904,0.39693087727966886,0.687210179820491,0.5020134197904117,0.16947487831814478,0.5582821729632954,0.4563571991818574,0.4430682386157685,0.34597769368641634,1.0
26058,0.5399320858911876,0.4336617368472739,0.7799530177303353,0.5731313176800497,0.452540995905816,0.43435115024318277,0.47938837773369297,0.23669465934742562,0.6051894279411874,0.48295709252838676,0.6346443927888175,1.0
26059,0.5079223474666743,0.4520875788177661,0.5513049322171492,0.49527769757054996,0.4928821884633544,0.11579166350832618,0.5253018691215209,0.519438686824611,0.8410394986948085,0.022702132130624088,0.5919307077468514,1.0
26060,0.47950899272845127,0.5939615212482003,0.39873435636892846,0.42798840674173266,0.5205040989045417,0.3837040930819369,0.25124576781290375,0.47947579514866245,0.5415825432974033,0.3934900440274339,0.28541608539471425,1.0
26061,0.5574150324890154,0.48246368001239354,0.6081906781868238,0.5437316438961454,0.5078484452237424,0.3568775265685818,0.20511575832889165,0.5103927965675535,0.5113884479248151,0.582609743746646,0.2240106627477423,1.0
26062,0.5675595090004317,0.602269433435042,0.5801174232817841,0.6174425720942187,0.45187092465281425,0.5573495068575485,0.31909868126205315,0.6606822865182298,0.7109578306430098,0.6255671520353491,0.40204734411717347,1.0
26063,0.5043465996561125,0.49830322803170163,0.632064663411886,0.6931718475281448,0.30409867583937183,0.3659029849151605,0.18718561508966144,0.6622763051867957,0.40367374877511913,0.32886811121268067,0.33855526270328834,1.0
26064,0.725595289380064,0.7417619316264429,0.1814587352142394,0.6742189782562296,0.5794553207525059,0.43144002248549423,0.8794077944718386,0.5420670486248481,0.6809806486216047,0.38150517222773483,0.7205773403706351,1.0
26065,0.5093236812451413,0.5200292470974973,0.7268743467142945,0.39346497087061283,0.5854446285074475,0.2815765763408718,0.2800333697549487,0.3970706146247513,0.44453203353631154,0.3593707869283086,0.2857746891923844,1.0
26066,0.6497988341478187,0.5406070708950697,0.6691838512631202,0.6190948812168872,0.5492338673068927,0.4713072533157632,0.25127773212013027,0.4920391327196898,0.16059252011460648,0.49713116538586605,0.22330845847986047,1.0
26067,0.5385220103000619,0.5321052358694964,0.4017125056286264,0.3879006566673755,0.6302156452602728,0.4679927495694571,0.2329578052720383,0.4083407233478092,0.649815123784919,0.4978048490643264,0.37389049899888854,1.0
26068,0.6155152058142696,0.7331337454780997,0.5193459822679731,0.5491669836480557,0.5697381467831639,0.32837846759045,0.20321620621260042,0.470833915024326,0.4653543774217438,0.3216250716524139,0.190168378305667,1.0
26069,0.4998062418544568,0.7581956168470144,0.20250498744346554,0.46141515572551084,0.5019169073677693,0.19519418183565992,0.33770291901787497,0.4522630461180421,0.23858079404863125,0.2158191842323162,0.48310269907226644,1.0
26070,0.29182764025637903,0.5293155315358113,0.5422993218312903,0.27871806158119217,0.4313186052589882,0.40481937064576745,0.15187541810822466,0.572016613312294,0.4265983504897129,0.2797859121454189,0.3150043687490147,1.0
26071,0.44116021266770955,0.5703022712089765,0.28343817345718647,0.5432146130786232,0.36424747507806515,0.4570263088737542,0.18708035551600155,0.4743833262851256,0.49583211745110123,0.584748330776993,0.3679357905019946,1.0
26072,0.5725837280797299,0.22702402391807053,0.3528890865233124,0.7239804082571704,0.3475060780081343,0.43898784926864326,0.4528178902353732,0.4960990576832646,0.356218206719166,0.3545404924216168,0.5127408624576062,1.0
26073,0.6203555841293422,0.4395577582351328,0.5623372451257567,0.543036283142033,0.5852086122568961,0.37881124384386766,0.20801015804352943,0.5893122583670733,0.4293816888178457,0.4847482908078501,0.242629990454446,1.0
26074,0.47574446813325894,0.46613208698060216,0.35655136354258216,0.4157718961104904,0.5265043556977104,0.2982882506736597,0.45277911893742334,0.2671519894322203,0.45079451739036086,0.503062788786409,0.5397826123563512,1.0
26075,0.49057224408843947,0.6236955534902386,0.6375747908064808,0.3917052318390066,0.5659659117057454,0.22105058087859644,0.24270957979198912,0.5143136161018148,0.5150694067888769,0.28287013437007946,0.2833968004150301,1.0
26076,0.5809885410808812,0.5715538350419578,0.7346285906258716,0.45488857214368134,0.6152465506135407,0.3034655487212018,0.2946248159001915,0.3467368543507098,0.6539907478789351,0.43405866999438036,0.432731181657968,1.0
26077,0.6493838883294323,0.46901751137124176,0.5129064270641275,0.5595411117846425,0.6062059374269415,0.5598029700301017,0.36872828495581234,0.5208725749649465,0.33272979472137343,0.4696066823618943,0.3464880827458241,1.0
26078,0.5499984458595659,0.40308237004131664,0.5443536473123209,0.6116752431901666,0.43496011281133345,0.36507441502248555,0.24500915958826244,0.6122869865116288,0.6416573442524347,0.23085389599312695,0.22499662393656156,1.0
26079,0.7043747041563015,0.7244840497639916,0.5258449687850799,0.6183212732011906,0.614254049309172,0.539369411575269,0.26639774019067286,0.3725119899632217,0.20912051926066436,0.43806105154208486,0.4985203611388405,1.0
26080,0.4414297902585702,0.5067931788860653,0.2111555679573895,0.45095027473448485,0.4474249769521752,0.3935761337894186,0.39092372338963155,0.5763605110823395,0.5072003574897942,0.35943831053161146,0.3840673035785668,1.0
26081,0.49160017156931,0.43941400084600873,0.2103619047572487,0.428139026245019,0.5287740188285325,0.16318780403423108,0.44762469307388214,0.4040984992901727,0.4086696239846582,0.23029923214756257,0.43070695145088356,1.0
26082,0.7545640539381313,0.4142688455374883,0.28468321044917594,0.7259527236062278,0.5752476972654792,0.4024841729369179,0.22780972978167172,0.4071015908816666,0.3660090189890349,0.3054574660413359,0.34848786553268163,1.0
26083,0.576401965509579,0.4794665915728456,0.5316983664266601,0.5257211339375492,0.5486868294734119,0.2082395149173238,0.4951783533013235,0.5249844039383088,0.3502855319794668,0.4188075008508359,0.31265276369523165,1.0
26084,0.7155411435845873,0.7272796680291371,0.6771547021066587,0.7077854921171995,0.5418803691800329,0.38683390739763385,0.32348621406478545,0.43018617414790694,0.5282231707463453,0.4389666312798273,0.24223410463960265,1.0
26085,0.5702727899165725,0.5358992916482009,0.4285687149482366,0.42428921087310656,0.6354740912176926,0.3784551455083343,0.40866533986264464,0.2033457622818451,0.5566300120308225,0.343331673518657,0.3856970882690836,1.0
26086,0.2593076747961355,0.5209738199861538,0.5587349519335065,0.34182496975234783,0.3329382824521027,0.30490683073342323,0.43751914767770783,0.24590693815137335,0.50219395426061,0.23766531778966413,0.5415618445033267,1.0
26087,0.4661966601480605,0.5784560167534025,0.41188363888441504,0.3443114325468498,0.5823548894292749,0.2049070710411917,0.3268989458182432,0.3605274290631237,0.5465939633393824,0.2486620577247279,0.43289876538553773,1.0
26088,0.5500411039615754,0.4309196687144925,0.603630429910239,0.5249344343839152,0.5154694132086517,0.46297292097803466,0.2314594375374631,0.4909693686388762,0.5688374789902328,0.48722503576861587,0.42340853523981753,1.0
26089,0.4217371686924653,0.5167897375199012,0.3443393433157558,0.46168736466669014,0.418246486073181,0.5792893432273585,0.2032216764579799,0.30663119499347186,0.36928326006109496,0.529441349765858,0.2602636210218146,1.0
26090,0.29803555354323846,0.41567428564345654,0.6312205975570978,0.32802466111218265,0.39009639171629795,0.2405271628444209,0.36690676949779316,0.5137049972593933,0.29797418683625293,0.08590914844242907,0.399127498854376,1.0
26091,0.36858755010787375,0.7020263531456327,0.13379492801138224,0.3309210924876209,0.46222497104055094,0.27375487202048665,0.37681431588444864,0.6769673367857502,0.36645809763421816,0.39049460933673275,0.3179907072040786,1.0
26092,0.37971905630843705,0.32302212715142375,0.37105085503575763,0.41954413065535934,0.4014795891839893,0.5866008376986438,0.19455481820630294,0.6074793114580764,0.4776636847340228,0.6756416568705076,0.4200748897976687,1.0
26093,0.3763714490267097,0.49073133665198837,0.5007003608183811,0.4747219990828983,0.35247717141369167,0.5138656535653215,0.3167849628602461,0.48183956727949134,0.36825180742573654,0.6408887574876394,0.21773653327901016,1.0
26094,0.541790483527242,0.6435542224135045,0.4595040029074542,0.5117354400812114,0.5181909286426226,0.38050839522130303,0.44318745275235544,0.6295595237185629,0.6741195058814774,0.39735381514475954,0.31510282810315093,1.0
26095,0.4968366076701278,0.5354077677921427,0.546284598558448,0.48232906553482313,0.49216313626608266,0.5186312352738511,0.2896746239991175,0.7883608880455918,0.40675198369039983,0.7631294486741801,0.3204894327820924,1.0
26096,0.36594376165130205,0.5490259246284781,0.5497904702630894,0.5164686342018046,0.30086247804434263,0.2817341552016422,0.3161865093328237,0.49116459011300134,0.5605898312598204,0.2322199116659175,0.4224685000033849,1.0
26097,0.6092189571643092,0.5245744478383557,0.4269081824232304,0.5654745300350259,0.551888447874505,0.16146234255079744,0.24499112687644348,0.4500782280342846,0.49079427814229304,0.1717113134100731,0.3022284360696804,1.0
26098,0.6191275942118558,0.6006558096785278,0.34691053137099487,0.6205011745510812,0.5108553166382338,0.26574341910410204,0.5608885749173708,0.5918895928919726,0.8114183324527147,0.4629945518454276,0.39196515405566934,1.0
26099,0.525120986323861,0.3993494365906217,0.6871659188468209,0.6798051116793477,0.33829300039735755,0.4186700391981277,0.2569914441142992,0.5753825410344063,0.47737248912413077,0.19212872865815542,0.3482079687819229,1.0
26100,0.3285303364218932,0.5823697918200834,0.5784119659372121,0.363417465308525,0.3966549221876568,0.3296331107693811,0.31536300053878763,0.5694392550689807,0.7620645592925104,0.35149758835292977,0.32732828272989,1.0
26101,0.5180130413114037,0.5103810198446369,0.5525975589853717,0.5126954156493921,0.489691125127073,0.26140367661343583,0.2869392513088021,0.7624653198360748,0.5038247919628801,0.48107022859429344,0.3696912853205411,1.0
26102,0.27110112199349673,0.5400060287479964,0.5090632294348821,0.39071922308059825,0.3022819720415852,0.33325870353459786,0.27209921496145256,0.4824006561976107,0.368774446389633,0.3666243334210568,0.35450326979632973,1.0
26103,0.6535836585221911,0.7172563906221793,0.255107327915106,0.565039469313272,0.5976110904044294,0.38692575617513697,0.7743633613969588,0.48580891618879296,0.39715403531466864,0.40842995248966263,0.5906502927224806,1.0
26104,0.5267723605181114,0.5183290050665657,0.49874863030997746,0.5858342402204515,0.4328277468355256,0.4333420003407916,0.15896587509793636,0.44676531392899116,0.5728247754033633,0.5500285919434211,0.5085697452376703,1.0
26105,0.6231598553319729,0.41103958641896426,0.5218618711596573,0.5925549339634102,0.5422784321937169,0.3266241882340554,0.43585206962760187,0.5062089524674183,0.48615901477562795,0.28142350135333677,0.3189898939830398,1.0
26106,0.5860019332175284,0.6653557022115206,0.3737837049253184,0.7135736556625198,0.382992519944702,0.35636009386650225,0.41480776923648555,0.6035081649907375,0.4045288957287735,0.41070920807054306,0.5142446669618598,1.0
26107,0.5099728712211078,0.5492870274624018,0.6746547433941843,0.5924624232165789,0.403329470954182,0.5889180989900367,0.36985269653290287,0.288689151922646,0.6829141621459678,0.37268289895235024,0.4996670605183192,1.0
26108,0.675851320603525,0.6148633097102438,0.47925732526296794,0.7431646109180917,0.46757754107303623,0.6163130982613279,0.14804729673457398,0.37116200485435497,0.3190415064408628,0.48584484351028695,0.2584740201285601,1.0
26109,0.6042346728936726,0.5649994299991534,0.33655304605671554,0.5097424436352516,0.5957299287970603,0.40905980270586983,0.448976568378475,0.46063902277402735,0.6537944104392861,0.6533313216079475,0.34998520761352025,1.0
26110,0.5550109182479742,0.4749863875882909,0.6216751356135883,0.46938779133459085,0.5735465737163222,0.39417672142759336,0.4015953355880462,0.4855534083655449,0.8219099586900882,0.48339375412653524,0.41390761769055395,1.0
26111,0.29929780378675364,0.6379854713167292,0.5463563946814446,0.180111437374913,0.5304113649766821,0.08540705491342418,0.5568031948469956,0.3185816700904181,0.5954809975681593,0.3355726230509194,0.2133432920244368,1.0
26112,0.4954740347989314,0.45928418986739905,0.5560247901129347,0.4647177717524243,0.5061554921658418,0.4793544533653273,0.2292243320589775,0.48699535070862077,0.6791815199925063,0.48586072819114634,0.504263965038477,1.0
26113,0.7258827492082911,0.4886400107183012,0.5946940101237368,0.6559502660463876,0.6093402855461453,0.2726919331351998,0.3203810526420928,0.5241266015715623,0.7186256021061406,0.17626662312247063,0.3123656703571238,1.0
