,power,sum_real,sum_imaginary,var_real,var_imaginary,range_real,range_imag,real_skew,imag_skew,real_kurt,imag_kurt,Signal
0,0.5765969356894673,0.48781358302309924,0.3979210798726671,0.5679844625859586,0.5788958517359449,0.27659372201230786,0.44677116651424165,0.6059720181944578,0.4594399723356693,0.5057340056376629,0.636215989932148,1.0
1,0.4888664342175705,0.4489649546396419,0.6138648125647503,0.5574482065730743,0.45918641037050234,0.2493990094464585,0.26766162039789604,0.3264536807235164,0.5651950228793585,0.2429015435631496,0.4315199432069023,1.0
2,0.31438704221805785,0.3249293966634983,0.5094881178441105,0.2544553131493294,0.4911752444474651,0.29362309075412046,0.24046214508467595,0.37997644256004426,0.4426837245024091,0.4522812776339611,0.3441755221201016,1.0
3,0.6652849515563056,0.2447567961872906,0.25925704510837777,0.6171753219443037,0.6533883104623792,0.43217899699134027,0.3940189399187271,0.45641799066483774,0.4111959999278548,0.534728201832044,0.3498476390641801,1.0
4,0.5645996458874485,0.3527040455639519,0.4100786930783526,0.5589540000210906,0.5682403131240118,0.35315534221877287,0.30989212732725346,0.16136427791075203,0.38117331542398897,0.5252088028121816,0.3422156341566303,1.0
5,0.49948238712701,0.7371624856240434,0.7658048318987963,0.6997301885501798,0.32971793475865685,0.2183163795754478,0.2678765112613075,0.2091888043548965,0.5379282153306153,0.4422608312332548,0.4785262022223721,1.0
6,0.606190314815611,0.39056963371823866,0.5225652181094861,0.6471760472030709,0.5464994616885268,0.2074673501221778,0.2504445013924764,0.6449368749664294,0.41676823680022607,0.4667258231733552,0.43134854963908165,1.0
7,0.5691691923780833,0.5640469952141578,0.48797992143241026,0.49261015541096337,0.6412601201293711,0.6125326790552327,0.37014853689970334,0.5359696165070947,0.3528731483628805,0.5930649285756308,0.4999176218887222,1.0
8,0.5270999667071251,0.5249103363903732,0.5061695934925691,0.3723649578738923,0.6950246294628595,0.30193795962546616,0.37007226694923806,0.5171755725391657,0.4592243020299219,0.39559422548988726,0.36902568774347655,1.0
9,0.38336227554755997,0.5736713812794633,0.5816823757742203,0.4697135839750842,0.3878586766135166,0.1732252611841076,0.4883092260143684,0.5481513203189918,0.529941599075717,0.27095249327090176,0.6296297436089328,1.0
10,0.3725791791790852,0.3532334008752583,0.5447278486239566,0.3878300424026093,0.44955291667317654,0.3424230897299515,0.1806919646338329,0.157254371211591,0.455234848718406,0.7178765395872141,0.3576048627462471,1.0
11,0.4127474242788159,0.2392535643581282,0.47098770214828467,0.4132117722119387,0.4808148068880212,0.32664517094544626,0.38240351187019433,0.5899333081604002,0.4263273875644322,0.4582870400297593,0.6276913614010681,1.0
12,0.6485557724443911,0.4456154131578941,0.6834596936969354,0.6438837070915652,0.6107542389485814,0.4342604195516329,0.16580444042721673,0.5216738603545222,0.43624132862412746,0.6033423545749593,0.21473819208761266,1.0
13,0.45930886751635075,0.5573035482279192,0.7890515943538187,0.5130896836034735,0.4528172330853964,0.24342578638819495,0.28976052402223446,0.4593523730391046,0.42164316075781655,0.5872918783533103,0.3179399526849889,1.0
14,0.4253804166080514,0.3223355021515658,0.43972996860117325,0.38251064763730397,0.5316744791105159,0.4413572379170114,0.2673854575798199,0.4378340964709676,0.4508510343904107,0.5415067808337238,0.35150788078237244,1.0
15,0.5228973535346845,0.40461162272286216,0.5625471602529408,0.6453146533360224,0.42505127708507445,0.44342734411074425,0.35813101037043993,0.5186608871291023,0.43643511487020453,0.37402712503945035,0.3766297552440656,1.0
16,0.626376540057895,0.34121661489571226,0.607830975364955,0.7257657130594241,0.4989124047426905,0.3001464823243757,0.2662232553717016,0.46748906558276293,0.331702669862027,0.26693383654427666,0.4353373502789389,1.0
17,0.398236619420022,0.5192686835271938,0.45143216281057935,0.36881738184816115,0.507425683417199,0.2551533916167185,0.3063785445261846,0.4164704781176923,0.32342817267705753,0.2756127985781632,0.6836499263952206,1.0
18,0.3870829910743755,0.4897910133981709,0.5090373867006002,0.43738692369620596,0.4251954212513739,0.3988688231640297,0.17755397096434677,0.3204254158529453,0.41588968157381545,0.4801803678132434,0.4683987840595264,1.0
19,0.46611238126775617,0.7056953365622303,0.4932828321044388,0.5570501006580832,0.4239210540649019,0.3493535064396891,0.3513335538994866,0.6667800339181527,0.4187108147845992,0.4343849014295372,0.5054347698537518,1.0
20,0.39326916774257953,0.4239407090042979,0.5713746378912097,0.30728858662927355,0.5588049912828454,0.23457617747169976,0.26405079424455374,0.4954391144369752,0.6036192913847461,0.45317410111325657,0.47000828957953394,1.0
21,0.6338544664388261,0.4352669521344166,0.5101852965436998,0.6380042097281732,0.5969306529735238,0.4177820041145115,0.3356000310176803,0.5695030413618802,0.3258805118823279,0.6238631561989673,0.4272095143189584,1.0
22,0.47722378078020855,0.2691699786676781,0.5010421045873087,0.5830805861748836,0.4140072133699475,0.6912758638523346,0.342459372811446,0.4441207146289685,0.28724865647315634,0.7218252613658979,0.2557072991207222,1.0
23,0.6345450780313512,0.48246752934382975,0.6440712353991362,0.4575019179681023,0.7706608502911492,0.42151943194578917,0.22602462255828362,0.6376224480187187,0.510895487770406,0.334774658706346,0.2530993766758845,1.0
24,0.6758281439321787,0.6192810544468037,0.805147150229937,0.669872744554866,0.6208277705458969,0.3707245510862354,0.4828082725371692,0.6840885823428888,0.36927627276902986,0.4044341909720232,0.7107024115670604,1.0
25,0.5698633260838607,0.607815786325021,0.5271184967012987,0.5022604237780189,0.6324959784482497,0.1856301394821389,0.36820353728503824,0.6742651735142154,0.6231458534334321,0.38065883629212016,0.4649244595837296,1.0
26,0.6395478166483581,0.18997086367739513,0.6991832662031809,0.4139895782571128,0.8108284264370577,0.3332932167547497,0.42514590254837414,0.6375757455263864,0.27714629048767403,0.527798540154191,0.618255147082187,1.0
27,0.7249788067009454,0.6485351929015905,0.25304214536442293,0.5994020591900857,0.762348728161279,0.18562179238042884,0.6165570546901942,0.3144386123291362,0.49239810618557245,0.31245640584217416,0.744979483408004,1.0
