,power,sum_real,sum_imaginary,var_real,var_imaginary,range_real,range_imag,real_skew,imag_skew,real_kurt,imag_kurt,Signal
0,0.7043549627337725,0.5748384628516977,0.573496198752871,0.609446739318573,0.7530478734208574,0.4474078786486593,0.4619860986643011,0.4353200286810209,0.3250705483666659,0.4372418983125444,0.19988748338162018,1.0
1,0.5210705904609089,0.6330563690057188,0.130060451251342,0.5263486694681541,0.5334531171012363,0.47341362297896794,0.5575595846684487,0.3485745365740748,0.35654869577154474,0.38483128324888843,0.6335174051195163,1.0
2,0.7169331732731832,0.37939506432128617,0.49161185728521456,0.768870018881004,0.617995763364596,0.4573719801425228,0.21572645787023695,0.5306173620665271,0.45012525389272945,0.4196680955186476,0.3110615851511703,1.0
3,0.7705150884590324,0.5953631200224038,0.5785298746560599,0.7592770986935676,0.7119027956773425,0.3591084235128725,0.2683218699859635,0.6082515895637494,0.48382303105707314,0.4359320742065543,0.19536526893518333,1.0
4,0.6304199367193468,0.45639382866763356,0.7383292212257748,0.5690084136895823,0.6730065977006697,0.3507152657129922,0.28152448314577483,0.3053062614684568,0.4545043775713346,0.5077112464188193,0.367652749309641,1.0
5,0.7414431579251747,0.5132367482254834,0.6334065849866732,0.7291476514152269,0.6952702406840695,0.35379706305714226,0.25220219355033313,0.5565064348695801,0.7162939212088884,0.24095452371866896,0.46865477661847815,1.0
6,0.6315044378846275,0.5594697687177947,0.6145476632538744,0.672733760745217,0.5766044011623478,0.28466758760486305,0.272388923360731,0.41147925497740556,0.4841440646470498,0.26834611541665576,0.22778778276604017,1.0
7,0.6222166246666891,0.394367288836367,0.4478363766966936,0.6003057948154479,0.6318897009318651,0.4875213260520049,0.2943189659236176,0.28767786711256593,0.7199234231172325,0.49904562405490777,0.3043776932864195,1.0
8,0.7602614585712947,0.38044752584840547,0.5618435575167597,0.8764922841151152,0.5820122016745951,0.5859080871269772,0.48872027507575283,0.6394804205971961,0.43358259343878014,0.3397151305274401,0.3877435690157866,1.0
9,0.7742114481705895,0.550858253737791,0.65291987984133,0.6698151360622858,0.8039435353058831,0.2527752435189471,0.22800823176441135,0.5612988407935897,0.16261646745884142,0.15043903812419304,0.36934032767735225,1.0
10,0.7860653135046225,0.6436975093940829,0.5264580358270999,0.6644109879670635,0.8277751523708169,0.2647419310674266,0.4768283242044693,0.4611644196120836,0.6814802084927308,0.34752838341941567,0.3660932702973672,1.0
11,0.7065046513049188,0.56052887238572,0.4841703074236995,0.7115617015959232,0.6576794636615035,0.23715107755674655,0.34002036516392986,0.567907475416398,0.7071158619906099,0.19870983424051522,0.33296995237107085,1.0
